id,created_at,updated_at,campaign_id_amazon,brand_campaign_id,profile_id,sponsoring_type,targeting_type,serving_status,last_updated_date_on_amazon,campaign_name,state,placement_tos_mult,placement_pp_mult,bidding_strategy,daily_budget,premium_bid_adjustment,managed,target_acos,campaign_purpose,manual_type
69792,2022-12-17 19:43:04.171716+00:00,2023-02-06 07:38:58.646118+00:00,25694321625563,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673008815129,T4MBPITB-SP-Broad-Research-Single-3-B0BPR4Z57X-Paperback,enabled,50,3,legacyForSales,20.00,True,True,0.00,Broad-Research,
69754,2022-12-17 19:40:39.386009+00:00,2023-02-06 07:38:58.884626+00:00,124379084587741,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674309955376,T4MBPITB-SP-Exact-Scale-Single-4-B0BPQ7Z14W-Paperback,enabled,0,0,manual,20.00,False,True,0.00,Exact-Scale,
85190,2023-01-16 21:00:56.496285+00:00,2023-02-06 07:38:59.308813+00:00,145160848643898,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902856347,T4MBCITW-SP-Exact-Scale-Single-16-B0BRYZNQLX-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
31351,2022-07-29 12:51:23.413915+00:00,2023-02-06 07:38:57.696232+00:00,266986662124767,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1661892675259,CEOCLMIYK-SP-Exact-Scale-Single-2-B07XDCH5QW-Kindle,enabled,50,0,legacyForSales,20.00,True,True,0.00,Exact-Scale,
87770,2023-01-23 18:00:36.232396+00:00,2023-02-06 07:39:00.387449+00:00,139543605962252,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674496836100,NTNLTS-SP-Exact-Scale-Single-21-B0BL52NN8M-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69822,2022-12-17 20:52:42.169845+00:00,2023-02-06 07:38:59.107340+00:00,48724964743570,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310362040,T4MATITW-SP-Broad-Research-Single-6-B0BPVYN31W-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85382,2023-01-16 21:10:06.124340+00:00,2023-02-06 07:39:00.341798+00:00,256237745992366,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903405995,T4MAFITW-SP-Exact-Scale-Single-8-B0BRYY2123-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85415,2023-01-16 21:11:47.990665+00:00,2023-02-06 07:39:00.374930+00:00,72128725585077,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903507858,T4CBITW-SP-Exact-Scale-Single-1-B0BRZ7H917-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
87771,2023-01-23 18:00:37.398059+00:00,2023-02-06 07:39:00.457489+00:00,124965241726587,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674496837265,NTNLTS-SP-Exact-Scale-Single-22-B0BL52NN8M-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
26367,2022-07-06 00:12:17.526722+00:00,2023-02-06 07:38:57.386836+00:00,254567437596290,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1657023075575,T40MBKITW-SP-Broad-Research-1-B0B5KX3NJH-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
31493,2022-07-31 00:12:00.477872+00:00,2023-02-06 07:38:57.430185+00:00,42075345992196,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659190157434,T40MBCA-SP-Exact-Scale-B0B7QLFTXP-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
31558,2022-07-31 00:12:00.696044+00:00,2023-02-06 07:38:57.798011+00:00,224247631295523,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659189771674,T40MBBITW-SP-Broad-Research-1-B0B7QRT96S-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
85203,2023-01-16 21:01:23.724313+00:00,2023-02-06 07:38:59.602539+00:00,143486477438908,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902883584,T4MBCITW-SP-Broad-Research-Single-3-B0BRYZNQLX-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
31585,2022-07-31 00:12:00.750660+00:00,2023-02-06 07:38:57.901532+00:00,139136308930230,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659190440513,T40MBSRIA-SP-Exact-Scale-Single-2-B0B7QLFTXC-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
85206,2023-01-16 21:01:26.683321+00:00,2023-02-06 07:39:00.118866+00:00,199933433293845,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902886552,T4MBCITW-SP-Broad-Research-Single-6-B0BRYZNQLX-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
56121,2022-11-21 09:02:22.884983+00:00,2023-02-06 07:38:58.291154+00:00,32075276614166,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671352081882,PFABTAG-SP-Exact-Scale-Single-6-B0B9WCT28G-Paperback,enabled,50,10,manual,20.00,True,True,0.00,Exact-Scale,
85448,2023-01-16 21:12:36.732629+00:00,2023-02-06 07:39:00.378931+00:00,183191046740088,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903556591,T4CBITW-SP-Broad-Research-Single-8-B0BRZ7H917-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69820,2022-12-17 20:52:40.173825+00:00,2023-02-06 07:38:59.017858+00:00,59683750380725,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1672758512154,T4MATITW-SP-Broad-Research-Single-4-B0BPVYN31W-Paperback,enabled,50,10,legacyForSales,20.00,True,True,0.00,Broad-Research,
69791,2022-12-17 19:43:02.971454+00:00,2023-02-06 07:38:59.023138+00:00,259704522039113,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671306182840,T4MBPITB-SP-Broad-Research-Single-2-B0BPR4Z57X-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
20282,2022-06-10 21:01:18.337905+00:00,2023-02-06 07:38:56.996180+00:00,2561348411861,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894887989,T4MBHITW-SP-Exact-Scale-Single-6-B0B2TYMNP1-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69769,2022-12-17 19:41:13.839974+00:00,2023-02-06 07:38:59.213068+00:00,26525959945592,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671306073709,T4MBPITB-SP-Broad-Research-Single-4-B0BPQ7Z14W-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85312,2023-01-16 21:06:34.456802+00:00,2023-02-06 07:38:59.470932+00:00,145509917118039,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903194314,T4MBSITW-SP-Exact-Scale-Single-18-B0BS1FNS6H-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69878,2022-12-17 20:57:30.187687+00:00,2023-02-06 07:38:59.209298+00:00,278424142023587,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310650054,T4CDIC-SP-Exact-Scale-Single-5-B0BQ5CBB34-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85390,2023-01-16 21:10:14.310667+00:00,2023-02-06 07:39:00.248165+00:00,271794435966048,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903414179,T4MAFITW-SP-Exact-Scale-Single-16-B0BRYY2123-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
56129,2022-11-21 09:02:41.816328+00:00,2023-02-06 07:38:58.381263+00:00,228674101525370,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021362985,PFABTAG-SP-Exact-Scale-Single-14-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
87371,2023-01-21 07:22:53.752457+00:00,2023-02-06 07:39:00.405466+00:00,144808330614009,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674285773615,T4MATITW-SP-Exact-Scale-16-B0BPVYN31W-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Exact-Scale,
56125,2022-11-21 09:02:32.224587+00:00,2023-02-06 07:38:58.202882+00:00,31914036325042,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021353406,PFABTAG-SP-Exact-Scale-Single-10-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
13019,2022-04-12 20:09:40.724672+00:00,2023-02-06 07:39:00.682572+00:00,212269377224847,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1675325984639,Birds-SP-Broad-Research-1-B09M516164-Paperback,enabled,3,3,legacyForSales,20.00,True,True,0.00,Broad-Research,
13025,2022-04-12 20:09:40.745922+00:00,2023-02-06 07:39:00.698619+00:00,264211992507290,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659885825211,HTSGWKI-SP-Broad-Research-1-B086LD7R2R-Paperback,enabled,48,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69887,2022-12-17 20:57:39.462036+00:00,2023-02-06 07:38:58.617787+00:00,280804899722168,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310659325,T4CDIC-SP-Exact-Scale-Single-14-B0BQ5CBB34-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20266,2022-06-10 21:00:37.400580+00:00,2023-02-06 07:38:56.760561+00:00,248320490978655,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894847037,T4MBCITW-SP-Exact-Scale-Single-10-B0B2TW9G3V-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69845,2022-12-17 20:54:27.535468+00:00,2023-02-06 07:38:58.840597+00:00,273350659162304,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673444630517,T4MBCBITW-SP-Broad-Research-Single-5-B0BQ5243N4-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69751,2022-12-17 19:40:36.295246+00:00,2023-02-06 07:38:58.867330+00:00,82474020741605,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671306036155,T4MBPITB-SP-Exact-Scale-Single-1-B0BPQ7Z14W-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
31386,2022-07-30 00:11:58.895996+00:00,2023-02-06 07:38:57.702530+00:00,2544202854331,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659100204758,T40MBRITW-SP-Broad-Research-1-B0B7QP8PGW-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
31387,2022-07-30 00:11:58.898267+00:00,2023-02-06 07:38:57.705960+00:00,104214657224440,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1668581374923,T40MBRITW-SP-Broad-Research-2-B0B7QP8PGW-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
20250,2022-06-10 20:59:40.153234+00:00,2023-02-06 07:38:56.767945+00:00,132054141874235,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894789793,HYTTMW-SP-Exact-Scale-Single-14-1737534215-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69885,2022-12-17 20:57:37.281073+00:00,2023-02-06 07:38:58.826505+00:00,31315231560547,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310657146,T4CDIC-SP-Exact-Scale-Single-12-B0BQ5CBB34-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85262,2023-01-16 21:04:29.403482+00:00,2023-02-06 07:39:00.213363+00:00,146313652482765,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903069274,T4CCAITW-SP-Exact-Scale-Single-8-B0BRZ2WQ2Y-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69866,2022-12-17 20:56:12.360698+00:00,2023-02-06 07:38:58.848735+00:00,277412310708402,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310572227,T4CCIC-SP-Broad-Research-Single-2-B0BQ5CCQCK-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85409,2023-01-16 21:10:47.590597+00:00,2023-02-06 07:39:00.223641+00:00,60744411230797,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903447449,T4MAFITW-SP-Broad-Research-Single-9-B0BRYY2123-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
20305,2022-06-10 21:02:29.057906+00:00,2023-02-06 07:38:56.984634+00:00,191776353407121,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1656516847868,HTSGWKI-SP-Exact-Scale-Single-9-B086LD7R2R-Paperback,enabled,0,0,manual,20.00,False,True,0.00,Exact-Scale,
85354,2023-01-16 21:08:28.102126+00:00,2023-02-06 07:38:59.739017+00:00,64759155606945,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903307962,T4CPITW-SP-Exact-Scale-Single-20-B0BRZ2WMLS-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69794,2022-12-17 19:43:06.373909+00:00,2023-02-06 07:38:59.171360+00:00,103817971653525,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671306186243,T4MBPITB-SP-Broad-Research-Single-5-B0BPR4Z57X-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
20257,2022-06-10 21:00:15.149740+00:00,2023-02-06 07:38:56.770407+00:00,153236430688061,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1657426452883,T4MBCITW-SP-Exact-Scale-Single-1-B0B2TW9G3V-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20279,2022-06-10 21:01:10.990842+00:00,2023-02-06 07:38:57.003344+00:00,43011503724350,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894880626,T4MBHITW-SP-Exact-Scale-Single-3-B0B2TYMNP1-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
26333,2022-07-06 00:12:17.451868+00:00,2023-02-06 07:38:57.207144+00:00,93830053124716,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1657024000800,T40MBBAITW-SP-Exact-Scale-B0B5KQJ379-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
56136,2022-11-21 09:02:58.416809+00:00,2023-02-06 07:38:58.363505+00:00,27383341212717,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021379580,PFABTAG-SP-Exact-Scale-Single-21-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
58972,2022-11-23 00:22:53.651977+00:00,2023-02-06 07:38:58.366901+00:00,150545771894658,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669162975697,NTNLTS-SP-Broad-Research-Single-3-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
56116,2022-11-21 09:02:10.800911+00:00,2023-02-06 07:38:58.370266+00:00,232248076847339,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021331819,PFABTAG-SP-Exact-Scale-Single-1-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
56127,2022-11-21 09:02:37.018323+00:00,2023-02-06 07:38:58.373914+00:00,270380471522920,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021358192,PFABTAG-SP-Exact-Scale-Single-12-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
31569,2022-07-31 00:12:00.718575+00:00,2023-02-06 07:38:57.846035+00:00,166760751064894,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659189771675,T40MBBITW-SP-Exact-Scale-Single-2-B0B7QRT96S-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
58978,2022-11-23 00:23:24.219745+00:00,2023-02-06 07:38:58.475658+00:00,76656989700130,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213071,NTNLTS-SP-Exact-Scale-Single-1-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
58995,2022-11-23 00:24:03.059282+00:00,2023-02-06 07:38:58.511721+00:00,35639368539206,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213066,NTNLTS-SP-Exact-Scale-Single-18-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
56144,2022-11-21 09:03:18.560844+00:00,2023-02-06 07:38:58.217607+00:00,163763008956073,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021399733,PFABTAG-SP-Exact-Scale-Single-29-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
58971,2022-11-23 00:22:51.378197+00:00,2023-02-06 07:38:58.497071+00:00,129674278470407,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669162973351,NTNLTS-SP-Broad-Research-Single-2-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69869,2022-12-17 20:56:15.768472+00:00,2023-02-06 07:38:58.953179+00:00,128969085410172,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1672758512155,T4CCIC-SP-Broad-Research-Single-5-B0BQ5CCQCK-Paperback,enabled,50,3,legacyForSales,20.00,True,True,0.00,Broad-Research,
69833,2022-12-17 20:53:57.336100+00:00,2023-02-06 07:38:59.239297+00:00,253246766793824,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310437201,T4MBCBITW-SP-Exact-Scale-Single-8-B0BQ5243N4-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85194,2023-01-16 21:01:00.433447+00:00,2023-02-06 07:38:59.974877+00:00,127836864728870,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902860284,T4MBCITW-SP-Exact-Scale-Single-20-B0BRYZNQLX-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20288,2022-06-10 21:01:33.471545+00:00,2023-02-06 07:38:56.853219+00:00,19119183925037,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894903100,T4MBHITW-SP-Exact-Scale-Single-12-B0B2TYMNP1-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20242,2022-06-10 20:59:19.873699+00:00,2023-02-06 07:38:56.846361+00:00,271637561991398,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894769517,HYTTMW-SP-Exact-Scale-Single-6-1737534215-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20265,2022-06-10 21:00:34.967160+00:00,2023-02-06 07:38:56.932256+00:00,68305176583106,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894844617,T4MBCITW-SP-Exact-Scale-Single-9-B0B2TW9G3V-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
87370,2023-01-21 07:22:53.749837+00:00,2023-02-06 07:39:00.402448+00:00,25940395262247,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674285773604,T4MBBITW-SP-Exact-Scale-2-B09M516164-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Exact-Scale,
56142,2022-11-21 09:03:13.686256+00:00,2023-02-06 07:38:58.417543+00:00,148487105994696,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021394854,PFABTAG-SP-Exact-Scale-Single-27-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69842,2022-12-17 20:54:24.324060+00:00,2023-02-06 07:38:58.561947+00:00,112830368838425,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310464192,T4MBCBITW-SP-Broad-Research-Single-2-B0BQ5243N4-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85192,2023-01-16 21:00:58.467316+00:00,2023-02-06 07:38:59.704893+00:00,56259810874078,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902858336,T4MBCITW-SP-Exact-Scale-Single-18-B0BRYZNQLX-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
31510,2022-07-31 00:12:00.541908+00:00,2023-02-06 07:38:57.527359+00:00,177224652658905,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659189951210,T40MBBFITW-SP-Broad-Research-1-B0B7Q869G7-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
20289,2022-06-10 21:01:36.036142+00:00,2023-02-06 07:38:56.857804+00:00,89541918436958,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894905676,T4MBHITW-SP-Exact-Scale-Single-13-B0B2TYMNP1-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20296,2022-06-10 21:01:54.273982+00:00,2023-02-06 07:38:56.862327+00:00,176445216922482,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894923917,T4MBHITW-SP-Exact-Scale-Single-20-B0B2TYMNP1-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
63410,2022-12-03 10:43:36.204899+00:00,2023-02-06 07:38:58.551358+00:00,154928593977681,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1670064216072,NTNLTS-SP-Broad-Research-Single-9-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85388,2023-01-16 21:10:12.329504+00:00,2023-02-06 07:38:59.792430+00:00,247666873185548,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903412189,T4MAFITW-SP-Exact-Scale-Single-14-B0BRYY2123-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69858,2022-12-17 20:55:47.683360+00:00,2023-02-06 07:38:58.690393+00:00,247533165503925,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310547546,T4CCIC-SP-Exact-Scale-Single-9-B0BQ5CCQCK-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69805,2022-12-17 20:52:09.097829+00:00,2023-02-06 07:38:59.140996+00:00,151128708947750,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310328968,T4MATITW-SP-Exact-Scale-Single-4-B0BPVYN31W-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
58985,2022-11-23 00:23:40.253814+00:00,2023-02-06 07:38:58.250012+00:00,85404667268057,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213068,NTNLTS-SP-Exact-Scale-Single-8-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
58976,2022-11-23 00:23:02.606856+00:00,2023-02-06 07:38:58.399643+00:00,46648116554195,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669162984606,NTNLTS-SP-Broad-Research-Single-7-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69894,2022-12-17 20:58:03.539765+00:00,2023-02-06 07:38:58.975503+00:00,199171052850387,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310683410,T4CDIC-SP-Broad-Research-Single-6-B0BQ5CBB34-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85348,2023-01-16 21:08:21.770144+00:00,2023-02-06 07:38:59.894704+00:00,277755321347434,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903301635,T4CPITW-SP-Exact-Scale-Single-14-B0BRZ2WMLS-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69766,2022-12-17 19:41:10.504286+00:00,2023-02-06 07:38:58.660047+00:00,150329446414716,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674577118151,T4MBPITB-SP-Broad-Research-Single-1-B0BPQ7Z14W-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
58981,2022-11-23 00:23:31.168377+00:00,2023-02-06 07:38:58.507936+00:00,91218015237693,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671498984862,NTNLTS-SP-Exact-Scale-Single-4-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
85430,2023-01-16 21:12:04.389583+00:00,2023-02-06 07:38:59.984066+00:00,34786489447367,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903524250,T4CBITW-SP-Exact-Scale-Single-16-B0BRZ7H917-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69778,2022-12-17 19:42:31.809596+00:00,2023-02-06 07:38:58.673162+00:00,42633867954063,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671306151675,T4MBPITB-SP-Exact-Scale-Single-4-B0BPR4Z57X-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20299,2022-06-10 21:02:14.029473+00:00,2023-02-06 07:38:57.104147+00:00,22902846536754,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894943679,HTSGWKI-SP-Exact-Scale-Single-3-B086LD7R2R-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
26322,2022-07-06 00:12:17.425076+00:00,2023-02-06 07:38:57.159389+00:00,229429652666831,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1657023932631,T40MBDBITW-SP-Exact-Scale-B0B5KX7LZ3-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
14883,2022-05-15 02:00:14.253652+00:00,2023-02-06 07:38:56.626628+00:00,167937545870078,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1652522749194,NWW-SP-Broad-Research-1-B0B13RW3H7-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
20237,2022-06-10 20:59:07.610884+00:00,2023-02-06 07:38:56.750235+00:00,144026437908639,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894757252,HYTTMW-SP-Exact-Scale-Single-1-1737534215-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
26334,2022-07-06 00:12:17.454060+00:00,2023-02-06 07:38:57.211633+00:00,174155887201829,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669623180287,T40MBBAITW-SP-Broad-Research-1-B0B5KQJ379-Paperback,enabled,0,10,legacyForSales,20.00,False,True,0.00,Broad-Research,
20307,2022-06-10 21:02:34.055876+00:00,2023-02-06 07:38:56.966487+00:00,242024091388086,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894963707,HTSGWKI-SP-Exact-Scale-Single-11-B086LD7R2R-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
