id,created_at,updated_at,keyword_id,keyword_type,campaign_id,ad_group_id,state,keyword_text,match_type,bid,serving_status,last_updated_date_on_amazon
6070842,2023-01-16 21:16:32.274958+00:00,2023-01-16 21:16:32.274964+00:00,124630815648280,Positive,85241,160254713481509,enabled,dementia book,broad,0.89,TARGETING_CLAUSE_STATUS_LIVE,1675181059148
4352993,2022-07-31 00:23:10.558538+00:00,2022-07-31 00:23:10.558542+00:00,124659169459745,Positive,31377,274815242335350,enabled,dementia activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552311918
4291556,2022-07-16 12:58:31.370167+00:00,2022-07-16 12:58:31.370172+00:00,125121586816605,Positive,26334,156758338784069,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313872
4163595,2022-06-28 00:26:14.173356+00:00,2022-06-28 00:26:14.173359+00:00,125257442154498,Positive,22730,221910655012249,enabled,buddhist books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926168
6070837,2023-01-16 21:16:32.274812+00:00,2023-01-16 21:16:32.274817+00:00,125340821494674,Positive,85238,198471789511526,enabled,dementia books for caregivers,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902977740
4022069,2022-06-15 00:22:29.038105+00:00,2022-06-15 00:22:29.038109+00:00,125514503500854,Positive,20258,68829922740335,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552311781
4367367,2022-08-02 00:27:08.481087+00:00,2022-08-02 00:27:08.481091+00:00,125874682187594,Positive,31511,191516499015545,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1667718324468
5736689,2022-12-17 21:05:42.087659+00:00,2022-12-17 21:05:42.087664+00:00,125950104781776,Positive,69850,165873510840221,enabled,dementia activities for seniors,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141921
4367391,2022-08-02 00:27:08.481667+00:00,2022-08-02 00:27:08.481671+00:00,126172595030129,Positive,31510,159783390522064,enabled,reading picture books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130778506
4367414,2022-08-02 00:27:08.482244+00:00,2022-08-02 00:27:08.482248+00:00,126308583767055,Positive,31575,204377733126935,enabled,dementia activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130777578
4368191,2022-08-02 00:27:08.501700+00:00,2022-08-02 00:27:08.501704+00:00,127046836395289,Positive,31527,18368241855536,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130778508
5140197,2022-11-21 09:04:11.769817+00:00,2022-11-21 09:04:11.769820+00:00,127424406880949,Positive,56122,197300952763001,enabled,the words i wish i said,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1670657476830
4022066,2022-06-15 00:22:29.038032+00:00,2022-06-15 00:22:29.038036+00:00,127645620330480,Positive,20287,267806014706351,enabled,gifts for alzheimer patients,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926172
5733299,2022-12-17 21:05:41.984383+00:00,2022-12-17 21:05:41.984388+00:00,127661999166300,Positive,69777,133580823413816,enabled,gifts for elderly in nursing home,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141375
4293901,2022-07-16 12:58:31.426358+00:00,2022-07-16 12:58:31.426362+00:00,128051470882893,Positive,26368,133521752510699,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923632
4293867,2022-07-16 12:58:31.425574+00:00,2022-07-16 12:58:31.425577+00:00,128371816182364,Positive,26324,91423001386501,enabled,gifts for nursing home patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552316025
6070817,2023-01-16 21:16:32.274201+00:00,2023-01-16 21:16:32.274207+00:00,128391739804727,Positive,85430,77856927077924,enabled,the art of dementia care,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903535722
4294594,2022-07-16 12:58:31.442690+00:00,2022-07-16 12:58:31.442694+00:00,128614557684992,Positive,26335,119976750713593,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130778824
3330195,2022-05-16 02:31:12.654952+00:00,2022-05-16 02:31:12.654956+00:00,128703675241231,Positive,14874,186585435543001,enabled,book about dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734107
6072410,2023-01-16 21:16:32.322014+00:00,2023-01-16 21:16:32.322019+00:00,128824715021481,Positive,85272,222222619666638,enabled,games for seniors with dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903091804
6069266,2023-01-16 21:16:32.227745+00:00,2023-01-16 21:16:32.227750+00:00,129148961516079,Positive,85258,32729553674603,enabled,alzheimers books,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903091622
6070824,2023-01-16 21:16:32.274405+00:00,2023-01-16 21:16:32.274410+00:00,129292093363398,Positive,85363,151426019497782,enabled,paintings by renoir,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903339869
5735014,2022-12-17 21:05:42.036592+00:00,2022-12-17 21:05:42.036597+00:00,129347978135029,Positive,69845,180586906299710,enabled,dementia picture,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1673585147050
4353011,2022-07-31 00:23:10.559004+00:00,2022-07-31 00:23:10.559008+00:00,129382877115034,Positive,31367,280361919060818,enabled,birds magazine,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925302
4366602,2022-08-02 00:27:08.461672+00:00,2022-08-02 00:27:08.461676+00:00,130066718691317,Positive,31494,43315119293540,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552312424
4291554,2022-07-16 12:58:31.370121+00:00,2022-07-16 12:58:31.370125+00:00,130152100376819,Positive,26345,54252625781293,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925304
4294583,2022-07-16 12:58:31.442440+00:00,2022-07-16 12:58:31.442444+00:00,130256023559852,Positive,26335,119976750713593,enabled,dementia activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923825
4365011,2022-08-02 00:27:08.422578+00:00,2022-08-02 00:27:08.422582+00:00,132113848984968,Positive,31543,110477330325249,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1667369995251
3330201,2022-05-16 02:31:12.655090+00:00,2022-05-16 02:31:12.655094+00:00,132135205662823,Positive,14874,186585435543001,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926033
3215088,2022-04-14 02:36:56.822732+00:00,2022-04-14 02:36:56.822736+00:00,132552134109519,Positive,13007,236347869197919,enabled,dementia activities for seniors,broad,0.84,TARGETING_CLAUSE_STATUS_LIVE,1675008268312
3329385,2022-05-16 02:31:12.636329+00:00,2022-05-16 02:31:12.636333+00:00,132686963702223,Positive,14883,82908214502190,enabled,gifts for nursing home patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552316017
4352950,2022-07-31 00:23:10.557384+00:00,2022-07-31 00:23:10.557393+00:00,132787469596317,Positive,31387,105717556026360,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664862825816
5141219,2022-11-21 09:04:11.792673+00:00,2022-11-21 09:04:11.792677+00:00,133151016531246,Positive,56127,136058287156029,enabled,poetry books for teens,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694833298
3789504,2022-05-25 02:36:27.729722+00:00,2022-05-25 02:36:27.729726+00:00,133205354975761,Positive,17406,138808908844221,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315853
6069265,2023-01-16 21:16:32.227716+00:00,2023-01-16 21:16:32.227721+00:00,133288325206014,Positive,85389,198685532101628,enabled,dementia coloring,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903425610
4352931,2022-07-31 00:23:10.556894+00:00,2022-07-31 00:23:10.556898+00:00,134141628219948,Positive,31376,28588686254455,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314199
3329360,2022-05-16 02:31:12.635718+00:00,2022-05-16 02:31:12.635739+00:00,134255720166514,Positive,14883,82908214502190,enabled,gifts for dementia patients men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130778820
6069260,2023-01-16 21:16:32.227571+00:00,2023-01-16 21:16:32.227576+00:00,134828472509207,Positive,85434,255195372266197,enabled,activities for seniors,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903535934
4352952,2022-07-31 00:23:10.557443+00:00,2022-07-31 00:23:10.557447+00:00,135223817998044,Positive,31387,105717556026360,enabled,picture books about dogs,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315709
4353017,2022-07-31 00:23:10.559153+00:00,2022-07-31 00:23:10.559158+00:00,135481690006102,Positive,31367,280361919060818,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552312289
3330199,2022-05-16 02:31:12.655044+00:00,2022-05-16 02:31:12.655047+00:00,136750557217344,Positive,14874,186585435543001,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734106
3215943,2022-04-14 02:36:56.843198+00:00,2022-04-14 02:36:56.843202+00:00,136758798555003,Positive,13025,58270958708962,enabled,how to ikigai,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923793
5734998,2022-12-17 21:05:42.036129+00:00,2022-12-17 21:05:42.036134+00:00,136950241558020,Positive,69891,170062414198165,enabled,elderly dementia,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141607
5735022,2022-12-17 21:05:42.036855+00:00,2022-12-17 21:05:42.036861+00:00,137110841434440,Positive,69866,17979584552585,enabled,dementia gifts,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141922
4352939,2022-07-31 00:23:10.557092+00:00,2022-07-31 00:23:10.557096+00:00,137221752674717,Positive,31366,33942090731648,enabled,colorful photos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315701
5140206,2022-11-21 09:04:11.770015+00:00,2022-11-21 09:04:11.770018+00:00,137271729656763,Positive,56132,188525177859146,enabled,poem books about love,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694832976
5735018,2022-12-17 21:05:42.036737+00:00,2022-12-17 21:05:42.036742+00:00,137589499308839,Positive,69887,97489941532068,enabled,activity book senior with dementia,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141607
4163592,2022-06-28 00:26:14.173286+00:00,2022-06-28 00:26:14.173290+00:00,137816220391401,Positive,22730,221910655012249,enabled,zen book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313224
4352991,2022-07-31 00:23:10.558488+00:00,2022-07-31 00:23:10.558492+00:00,138202458160138,Positive,31377,274815242335350,enabled,gifts for dementia patients men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780369
6072432,2023-01-16 21:16:32.322658+00:00,2023-01-16 21:16:32.322663+00:00,138864534077120,Positive,85347,279166283563914,enabled,bird photography book,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903315672
4291567,2022-07-16 12:58:31.370424+00:00,2022-07-16 12:58:31.370428+00:00,139363824624775,Positive,26355,69853595904921,enabled,dimentia book,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315050
6072419,2023-01-16 21:16:32.322274+00:00,2023-01-16 21:16:32.322282+00:00,140928757580908,Positive,85427,259000184129716,enabled,bird photography book,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903535724
5141216,2022-11-21 09:04:11.792606+00:00,2022-11-21 09:04:11.792610+00:00,141000488240935,Positive,56119,279902300001402,enabled,the sun and her flowers,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694833300
3215962,2022-04-14 02:36:56.843624+00:00,2022-04-14 02:36:56.843635+00:00,141088161398350,Positive,13025,58270958708962,enabled,kaizen forever,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130777587
3789515,2022-05-25 02:36:27.729972+00:00,2022-05-25 02:36:27.729976+00:00,141481047579806,Positive,17405,104803234017520,enabled,reading picture books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313851
4294590,2022-07-16 12:58:31.442598+00:00,2022-07-16 12:58:31.442602+00:00,141878992521557,Positive,26335,119976750713593,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664447299541
3215966,2022-04-14 02:36:56.843733+00:00,2022-04-14 02:36:56.843737+00:00,142909111215110,Positive,13025,58270958708962,enabled,healthcare kaizen,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923794
3215067,2022-04-14 02:36:56.822227+00:00,2022-04-14 02:36:56.822231+00:00,143674609639939,Positive,13013,116956804643636,enabled,picture bible,broad,0.88,TARGETING_CLAUSE_STATUS_LIVE,1675181059322
4022100,2022-06-15 00:22:29.038899+00:00,2022-06-15 00:22:29.038903+00:00,143694385054438,Positive,20296,43268953851816,enabled,picture books series,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923798
4364986,2022-08-02 00:27:08.422004+00:00,2022-08-02 00:27:08.422008+00:00,143710095477464,Positive,31559,245157549592940,enabled,activities for alzheimers patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925007
4293080,2022-07-16 12:58:31.406894+00:00,2022-07-16 12:58:31.406898+00:00,144309265864065,Positive,26346,84878008856784,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780866
6073956,2023-01-16 21:16:32.368375+00:00,2023-01-16 21:16:32.368380+00:00,144827007567408,Positive,85178,241798522262153,enabled,alzheimers books,exact,0.13,TARGETING_CLAUSE_STATUS_LIVE,1675181059303
3215128,2022-04-14 02:36:56.823676+00:00,2022-04-14 02:36:56.823681+00:00,144955266086238,Positive,13019,65188858190233,enabled,alzheimer's products,broad,0.80,TARGETING_CLAUSE_STATUS_LIVE,1675181059506
5731636,2022-12-17 21:05:41.932770+00:00,2022-12-17 21:05:41.932776+00:00,144982395327957,Positive,69842,235753520103641,enabled,dementia gifts,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141777
4294589,2022-07-16 12:58:31.442576+00:00,2022-07-16 12:58:31.442580+00:00,145680788603371,Positive,26335,119976750713593,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780530
6073197,2023-01-16 21:16:32.345553+00:00,2023-01-16 21:16:32.345558+00:00,146701342346536,Positive,85205,64071581666981,enabled,nursing memory book,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902891795
5733311,2022-12-17 21:05:41.984752+00:00,2022-12-17 21:05:41.984757+00:00,146932176801294,Positive,69829,196143503158903,enabled,alzheimers books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1674017484431
5733309,2022-12-17 21:05:41.984692+00:00,2022-12-17 21:05:41.984697+00:00,146955035096130,Positive,69759,34656876302272,enabled,gifts for elderly with dementia,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694838859
4022154,2022-06-15 00:22:29.040234+00:00,2022-06-15 00:22:29.040238+00:00,147537064935102,Positive,20278,9919550590141,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780526
6171813,2023-01-22 00:36:11.270140+00:00,2023-01-22 00:36:11.270145+00:00,147701872658802,Positive,87370,114095083091756,enabled,picture books for dementia patients,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775154
4022123,2022-06-15 00:22:29.039468+00:00,2022-06-15 00:22:29.039472+00:00,148082827361970,Positive,20301,174659977533325,enabled,how to ikigai,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552312088
4352934,2022-07-31 00:23:10.556969+00:00,2022-07-31 00:23:10.556973+00:00,148171079611745,Positive,31376,28588686254455,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926182
4364989,2022-08-02 00:27:08.422072+00:00,2022-08-02 00:27:08.422076+00:00,149408820456997,Positive,31559,245157549592940,enabled,dementia coloring,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780530
6070832,2023-01-16 21:16:32.274644+00:00,2023-01-16 21:16:32.274649+00:00,149795899563666,Positive,85416,151839857802265,enabled,alzheimers activities,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903535925
6171807,2023-01-22 00:36:11.269966+00:00,2023-01-22 00:36:11.269971+00:00,150096646481914,Positive,13006,102465080229824,enabled,picture book for seniors,exact,0.75,TARGETING_CLAUSE_STATUS_LIVE,1675181059162
6070849,2023-01-16 21:16:32.275174+00:00,2023-01-16 21:16:32.275180+00:00,150614402929116,Positive,85166,98670462392451,enabled,for kids,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1673902811818
5160134,2022-11-23 00:26:27.502938+00:00,2022-11-23 00:26:27.502942+00:00,150625028547990,Positive,58971,24570141798785,enabled,childrens emotion,broad,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694837052
6072406,2023-01-16 21:16:32.321891+00:00,2023-01-16 21:16:32.321896+00:00,150697082711823,Positive,85302,199274254773043,enabled,mind games for dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903204541
4352948,2022-07-31 00:23:10.557312+00:00,2022-07-31 00:23:10.557316+00:00,151399449357908,Positive,31365,2893599704296,enabled,master your emotions,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734089
4293099,2022-07-16 12:58:31.407361+00:00,2022-07-16 12:58:31.407365+00:00,151403190039449,Positive,26323,201115606175088,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925308
6071618,2023-01-16 21:16:32.298161+00:00,2023-01-16 21:16:32.298167+00:00,152234145096851,Positive,85265,21597893480583,enabled,alzheimers activities for adults,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903091817
3330197,2022-05-16 02:31:12.654998+00:00,2022-05-16 02:31:12.655002+00:00,152389527807939,Positive,14874,186585435543001,enabled,activities for alzheimers patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734107
6070852,2023-01-16 21:16:32.275263+00:00,2023-01-16 21:16:32.275268+00:00,152723649390056,Positive,85448,141842359827045,enabled,reading picture books,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903559950
3330227,2022-05-16 02:31:12.655697+00:00,2022-05-16 02:31:12.655701+00:00,153594489771127,Positive,14882,232827526736656,enabled,alzheimers books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925165
3215072,2022-04-14 02:36:56.822345+00:00,2022-04-14 02:36:56.822349+00:00,153626596010702,Positive,13007,236347869197919,enabled,alzheimers books,broad,1.17,TARGETING_CLAUSE_STATUS_LIVE,1675181059157
4022111,2022-06-15 00:22:29.039170+00:00,2022-06-15 00:22:29.039174+00:00,153801140944168,Positive,20263,189214232815450,enabled,gifts for elderly in nursing home,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694594819
4365044,2022-08-02 00:27:08.423349+00:00,2022-08-02 00:27:08.423353+00:00,154150323098148,Positive,31526,92623977428076,enabled,paintings by renoir,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780531
4352976,2022-07-31 00:23:10.558083+00:00,2022-07-31 00:23:10.558087+00:00,154581878838143,Positive,31377,274815242335350,enabled,seniors dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1667196177478
4367406,2022-08-02 00:27:08.482048+00:00,2022-08-02 00:27:08.482053+00:00,154865339515447,Positive,31575,204377733126935,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925854
5731629,2022-12-17 21:05:41.932538+00:00,2022-12-17 21:05:41.932544+00:00,155475758205367,Positive,69767,131858296871786,enabled,dementia gifts,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1673443015607
3329381,2022-05-16 02:31:12.636226+00:00,2022-05-16 02:31:12.636229+00:00,156046490507492,Positive,14883,82908214502190,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780526
6072400,2023-01-16 21:16:32.321717+00:00,2023-01-16 21:16:32.321722+00:00,156420039526883,Positive,85443,166663208347613,enabled,paintings by renoir,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903559949
4022133,2022-06-15 00:22:29.039736+00:00,2022-06-15 00:22:29.039741+00:00,156593032265468,Positive,20267,261579482032355,enabled,gifts for alzheimer patients,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1666719374472
4368964,2022-08-02 00:27:08.520898+00:00,2022-08-02 00:27:08.520902+00:00,156682378944999,Positive,31495,124990752218951,enabled,activities for alzheimers patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780697
3215960,2022-04-14 02:36:56.843579+00:00,2022-04-14 02:36:56.843583+00:00,157064459048061,Positive,13025,58270958708962,enabled,the spirit of kaizen,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924851
6069275,2023-01-16 21:16:32.228013+00:00,2023-01-16 21:16:32.228018+00:00,157161734891678,Positive,85422,124505309024147,enabled,mind games for dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903535986
4366600,2022-08-02 00:27:08.461624+00:00,2022-08-02 00:27:08.461628+00:00,157162420047547,Positive,31494,43315119293540,enabled,colorful photos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315163
4022086,2022-06-15 00:22:29.038521+00:00,2022-06-15 00:22:29.038525+00:00,157643599550588,Positive,20266,15422749630686,enabled,gifts for dementia patients women,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925145
3215126,2022-04-14 02:36:56.823613+00:00,2022-04-14 02:36:56.823617+00:00,157715354785776,Positive,13019,65188858190233,enabled,senior health books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924984
6072413,2023-01-16 21:16:32.322101+00:00,2023-01-16 21:16:32.322106+00:00,157957931003235,Positive,85296,10783333134571,enabled,alzheimers activities,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903204340
4293910,2022-07-16 12:58:31.426559+00:00,2022-07-16 12:58:31.426563+00:00,158418666952786,Positive,26368,133521752510699,enabled,games for seniors with dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924820
4352951,2022-07-31 00:23:10.557418+00:00,2022-07-31 00:23:10.557422+00:00,158759681164747,Positive,31387,105717556026360,enabled,seniors dementia,broad,0.27,TARGETING_CLAUSE_STATUS_LIVE,1675181059148
4293866,2022-07-16 12:58:31.425551+00:00,2022-07-16 12:58:31.425555+00:00,159034184038321,Positive,26324,91423001386501,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924148
4163585,2022-06-28 00:26:14.173122+00:00,2022-06-28 00:26:14.173126+00:00,159035038893197,Positive,22730,221910655012249,enabled,japanese book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923981
4291527,2022-07-16 12:58:31.369427+00:00,2022-07-16 12:58:31.369431+00:00,159084798062218,Positive,26357,74072123893935,enabled,dementia activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665388820373
3215094,2022-04-14 02:36:56.822873+00:00,2022-04-14 02:36:56.822876+00:00,159096748132165,Positive,13007,236347869197919,enabled,gifts for nursing home patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780550
4022059,2022-06-15 00:22:29.037859+00:00,2022-06-15 00:22:29.037863+00:00,159806390025278,Positive,20300,50443809304247,enabled,awakening your ikigai,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923804
6069280,2023-01-16 21:16:32.228164+00:00,2023-01-16 21:16:32.228169+00:00,160251018841327,Positive,85297,110512907764251,enabled,gifts for elderly in nursing home,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903204348
4368194,2022-08-02 00:27:08.501772+00:00,2022-08-02 00:27:08.501776+00:00,160251176875336,Positive,31527,18368241855536,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130780547
6171825,2023-01-22 00:36:11.270489+00:00,2023-01-22 00:36:11.270494+00:00,160652776282290,Positive,13018,75900493829017,enabled,books for people with dementia,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775174
4352972,2022-07-31 00:23:10.557985+00:00,2022-07-31 00:23:10.557989+00:00,160857734996198,Positive,31387,105717556026360,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664811464712
4293094,2022-07-16 12:58:31.407246+00:00,2022-07-16 12:58:31.407250+00:00,161072899764364,Positive,26323,201115606175088,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924136
6072435,2023-01-16 21:16:32.322745+00:00,2023-01-16 21:16:32.322759+00:00,161104205219119,Positive,85283,264411659461109,enabled,paintings by renoir,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903115710
4352975,2022-07-31 00:23:10.558059+00:00,2022-07-31 00:23:10.558063+00:00,161376519010167,Positive,31377,274815242335350,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664447299555
6171799,2023-01-22 00:36:11.269734+00:00,2023-01-22 00:36:11.269740+00:00,161928313870624,Positive,26333,84348824309559,enabled,picture book for alzheimers,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775146
4368183,2022-08-02 00:27:08.501504+00:00,2022-08-02 00:27:08.501508+00:00,162066186085430,Positive,31527,18368241855536,enabled,activities for alzheimers patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925142
4368972,2022-08-02 00:27:08.521084+00:00,2022-08-02 00:27:08.521088+00:00,162636184630199,Positive,31495,124990752218951,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315868
6070843,2023-01-16 21:16:32.274991+00:00,2023-01-16 21:16:32.274996+00:00,162799002114172,Positive,85312,158519868809068,enabled,games for seniors with dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903204356
5140213,2022-11-21 09:04:11.770168+00:00,2022-11-21 09:04:11.770172+00:00,162840322926371,Positive,56136,233157204873374,enabled,short poetry,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694835736
4367392,2022-08-02 00:27:08.481691+00:00,2022-08-02 00:27:08.481695+00:00,163122423014884,Positive,31510,159783390522064,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776301
4022090,2022-06-15 00:22:29.038644+00:00,2022-06-15 00:22:29.038648+00:00,163212823228589,Positive,20305,55730460965366,enabled,kaizen,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665817026047
4367397,2022-08-02 00:27:08.481812+00:00,2022-08-02 00:27:08.481816+00:00,163286591898685,Positive,31575,204377733126935,enabled,seniors dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665817025482
3215112,2022-04-14 02:36:56.823291+00:00,2022-04-14 02:36:56.823295+00:00,163349426650221,Positive,13019,65188858190233,enabled,games for seniors with dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926036
6180602,2023-01-23 18:01:26.222820+00:00,2023-01-23 18:01:26.222825+00:00,163895557762781,Positive,87771,174948958340765,enabled,sibling rivalry book for kids,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1674496853394
4352990,2022-07-31 00:23:10.558459+00:00,2022-07-31 00:23:10.558465+00:00,164054700058550,Positive,31377,274815242335350,enabled,games for seniors with dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924816
